route_id,service_id,trip_id,trip_headsign,wheelchair_accessible
145602,288830_238082,22975833_238082,Wrocław Główny,0
145628,288856_238083,22975834_238083,Lichkov,0
145628,288856_238084,22975835_238084,Lichkov,0
145600,288828_238085,22975836_238085,Ziębice,0
145600,288828_238086,22975837_238086,Ziębice,0
145600,288828_238087,22975838_238087,Lichkov,0
145600,288828_238088,22975839_238088,Lichkov,0
145600,288828_238089,22975840_238089,Lichkov,0
145600,288828_238090,22975841_238090,Lichkov,0
145600,288828_238091,22975842_238091,Ziębice,0
145600,288828_238092,22975843_238092,Ziębice,0
145628,288856_238093,22975844_238093,Międzylesie,0
145628,288856_238094,22975845_238094,Międzylesie,0
145600,288828_238095,22975846_238095,Strzelin,0
145600,288828_238096,22975847_238096,Strzelin,0
145600,288828_238097,22975848_238097,Lichkov,0
145600,288828_238098,22975849_238098,Lichkov,0
145600,288828_238099,22975850_238099,Lichkov,0
145628,288856_238100,22975851_238100,Kłodzko Miasto,0
145628,288856_238101,22975852_238101,Kłodzko Miasto,0
145600,288828_238102,22975853_238102,Strzelin,0
145600,288828_238103,22975854_238103,Strzelin,0
145628,288856_238104,22975855_238104,Międzylesie,0
145628,288856_238105,22975856_238105,Międzylesie,0
145600,288828_238106,22975857_238106,Międzylesie,0
145600,288828_238107,22975858_238107,Międzylesie,0
145628,288856_238108,22975859_238108,Kłodzko Miasto,0
145628,288856_238109,22975860_238109,Kłodzko Miasto,0
145600,288828_238110,22975861_238110,Kłodzko Miasto,0
145600,288828_238111,22975862_238111,Kłodzko Miasto,0
145628,288856_238112,22975863_238112,Międzylesie,0
145628,288856_238113,22975864_238113,Międzylesie,0
145628,288856_238114,22975865_238114,Ziębice,0
145628,288856_238115,22975866_238115,Ziębice,0
145602,288830_238116,22975867_238116,Wrocław Główny,0
145602,288830_238117,22975868_238117,Wrocław Główny,0
145600,288828_238118,22975869_238118,Międzylesie,0
145600,288828_238119,22975870_238119,Międzylesie,0
145600,288828_238120,22975871_238120,Kłodzko Miasto,0
145600,288828_238121,22975872_238121,Kłodzko Miasto,0
145600,288828_238122,22975873_238122,Kłodzko Miasto,0
145600,288828_238123,22975874_238123,Kłodzko Główne,0
145600,288828_238124,22975875_238124,Kłodzko Główne,0
145600,288828_238125,22975876_238125,Kłodzko Główne,0
145604,288832_238126,22975877_238126,Jelcz-Laskowice,0
145604,288832_238127,22975878_238127,Jelcz-Laskowice,0
145630,288858_238128,22975879_238128,Jelcz-Laskowice,0
145630,288858_238129,22975880_238129,Jelcz-Laskowice,0
145604,288832_238130,22975881_238130,Jelcz-Laskowice,0
145604,288832_238131,22975882_238131,Jelcz-Laskowice,0
145604,288832_238132,22975883_238132,Jelcz-Laskowice,0
145631,288859_238133,22975884_238133,Wrocław Główny,0
145631,288859_238134,22975885_238134,Wrocław Główny,0
145604,288832_238135,22975886_238135,Jelcz-Laskowice,0
145604,288832_238136,22975887_238136,Jelcz-Laskowice,0
145604,288832_238137,22975888_238137,Jelcz-Laskowice,0
145604,288832_238138,22975889_238138,Jelcz-Laskowice,0
145630,288858_238139,22975890_238139,Jelcz-Laskowice,0
145630,288858_238140,22975891_238140,Jelcz-Laskowice,0
145604,288832_238141,22975892_238141,Jelcz-Laskowice,0
145604,288832_238142,22975893_238142,Jelcz-Laskowice,0
145604,288832_238143,22975894_238143,Jelcz-Laskowice,0
145604,288832_238144,22975895_238144,Jelcz-Laskowice,0
145604,288832_238145,22975896_238145,Jelcz-Laskowice,0
145604,288832_238146,22975897_238146,Jelcz-Laskowice,0
145604,288832_238147,22975898_238147,Jelcz-Laskowice,0
145604,288832_238148,22975899_238148,Jelcz-Laskowice,0
145604,288832_238149,22975900_238149,Jelcz-Laskowice,0
145604,288832_238150,22975901_238150,Jelcz-Laskowice,0
145604,288832_238151,22975902_238151,Jelcz-Laskowice,0
145604,288832_238152,22975903_238152,Jelcz-Laskowice,0
145604,288832_238153,22975904_238153,Jelcz-Laskowice,0
145604,288832_238154,22975905_238154,Jelcz-Laskowice,0
145604,288832_238155,22975906_238155,Jelcz-Laskowice,0
145604,288832_238156,22975907_238156,Jelcz-Laskowice,0
145604,288832_238157,22975908_238157,Jelcz-Laskowice,0
145604,288832_238158,22975909_238158,Jelcz-Laskowice,0
145632,288860_238159,22975910_238159,Jelcz-Laskowice,0
145632,288860_238160,22975911_238160,Jelcz-Laskowice,0
145604,288832_238161,22975912_238161,Jelcz-Laskowice,0
145604,288832_238162,22975913_238162,Jelcz-Laskowice,0
145631,288859_238163,22975914_238163,Oleśnica,0
145631,288859_238164,22975915_238164,Oleśnica,0
145631,288859_238165,22975916_238165,Oleśnica,0
145631,288859_238166,22975917_238166,Oleśnica,0
145621,288849_238167,22975918_238167,Milicz,0
145621,288849_238168,22975919_238168,Milicz,0
145633,288861_238169,22975920_238169,Oleśnica,0
145633,288861_238170,22975921_238170,Oleśnica,0
145604,288832_238171,22975922_238171,Wrocław Główny,0
145604,288832_238172,22975923_238172,Wrocław Główny,0
145604,288832_238173,22975924_238173,Wrocław Główny,0
145604,288832_238174,22975925_238174,Wrocław Główny,0
145604,288832_238175,22975926_238175,Wrocław Główny,0
145604,288832_238176,22975927_238176,Wrocław Główny,0
145633,288861_238177,22975928_238177,Oleśnica,0
145633,288861_238178,22975929_238178,Oleśnica,0
145604,288832_238179,22975930_238179,Wrocław Główny,0
145604,288832_238180,22975931_238180,Wrocław Główny,0
145604,288832_238181,22975932_238181,Wrocław Główny,0
145604,288832_238182,22975933_238182,Wrocław Główny,0
145604,288832_238183,22975934_238183,Wrocław Główny,0
145604,288832_238184,22975935_238184,Wrocław Główny,0
145604,288832_238185,22975936_238185,Wrocław Główny,0
145604,288832_238186,22975937_238186,Wrocław Główny,0
145632,288860_238187,22975938_238187,Milicz,0
145632,288860_238188,22975939_238188,Milicz,0
145604,288832_238189,22975940_238189,Wrocław Główny,0
145604,288832_238190,22975941_238190,Wrocław Główny,0
145604,288832_238191,22975942_238191,Wrocław Główny,0
145604,288832_238192,22975943_238192,Wrocław Główny,0
145604,288832_238193,22975944_238193,Wrocław Główny,0
145604,288832_238194,22975945_238194,Wrocław Główny,0
145604,288832_238195,22975946_238195,Wrocław Główny,0
145604,288832_238196,22975947_238196,Wrocław Główny,0
145604,288832_238197,22975948_238197,Wrocław Główny,0
145604,288832_238198,22975949_238198,Wrocław Główny,0
145604,288832_238199,22975950_238199,Wrocław Główny,0
145607,288835_238200,22975951_238200,Dzierżoniów Śląski,0
145607,288835_238201,22975952_238201,Dzierżoniów Śląski,0
145634,288862_238203,22975954_238203,Legnica,0
145634,288862_238204,22975955_238204,Legnica,0
145607,288835_238206,22975957_238206,Legnica,0
145607,288835_238207,22975958_238207,Legnica,0
145607,288835_238209,22975960_238209,Legnica,0
145607,288835_238210,22975961_238210,Legnica,0
145607,288835_238213,22975964_238213,Legnica,0
145607,288835_238214,22975965_238214,Legnica,0
145607,288835_238215,22975966_238215,Legnica,0
145607,288835_238216,22975967_238216,Legnica,0
145635,288863_238220,22975971_238220,Legnica,0
145635,288863_238221,22975972_238221,Legnica,0
145635,288863_238222,22975973_238222,Legnica,0
145635,288863_238223,22975974_238223,Legnica,0
145634,288862_238224,22975975_238224,Legnica,0
145634,288862_238225,22975976_238225,Legnica,0
145607,288835_238227,22975978_238227,Legnica,0
145607,288835_238228,22975979_238228,Legnica,0
145607,288835_238230,22975981_238230,Legnica,0
145607,288835_238231,22975982_238231,Legnica,0
145635,288863_238234,22975985_238234,Legnica,0
145635,288863_238235,22975986_238235,Legnica,0
145607,288835_238237,22975988_238237,Kamieniec Ząbkowicki,0
145607,288835_238238,22975989_238238,Kamieniec Ząbkowicki,0
145615,288843_238239,22975990_238239,Bielawa Zachodnia,0
145615,288843_238240,22975991_238240,Bielawa Zachodnia,0
145607,288835_238242,22975993_238242,Kamieniec Ząbkowicki,0
145607,288835_238243,22975994_238243,Kamieniec Ząbkowicki,0
145636,288864_238246,22975997_238246,Kudowa-Zdrój,0
145636,288864_238247,22975998_238247,Kudowa-Zdrój,0
145607,288835_238249,22976000_238249,Kamieniec Ząbkowicki,0
145607,288835_238250,22976001_238250,Kamieniec Ząbkowicki,0
145607,288835_238252,22976003_238252,Kłodzko Miasto,0
145607,288835_238253,22976004_238253,Kłodzko Miasto,0
145636,288864_238257,22976008_238257,Kudowa-Zdrój,0
145636,288864_238258,22976009_238258,Kudowa-Zdrój,0
145607,288835_238260,22976011_238260,Kamieniec Ząbkowicki,0
145607,288835_238261,22976012_238261,Kamieniec Ząbkowicki,0
145607,288835_238262,22976013_238262,Kamieniec Ząbkowicki,0
145636,288864_238265,22976016_238265,Kudowa-Zdrój,0
145636,288864_238266,22976017_238266,Kudowa-Zdrój,0
145607,288835_238267,22976018_238267,Świdnica Miasto,0
145607,288835_238268,22976019_238268,Świdnica Miasto,0
145607,288835_238270,22976021_238270,Kłodzko Główne,0
145607,288835_238271,22976022_238271,Kłodzko Główne,0
145616,288844_238273,22976024_238273,Bielawa Zachodnia,0
145616,288844_238274,22976025_238274,Bielawa Zachodnia,0
145580,288808_238275,22976026_238275,Görlitz,0
145580,288808_238276,22976027_238276,Görlitz,0
145580,288808_238277,22976028_238277,Görlitz,0
145580,288808_238278,22976029_238278,Görlitz,0
145580,288808_238279,22976030_238279,Görlitz,0
145580,288808_238280,22976031_238280,Görlitz,0
145580,288808_238281,22976032_238281,Görlitz,0
145580,288808_238282,22976033_238282,Görlitz,0
145580,288808_238283,22976034_238283,Görlitz,0
145580,288808_238284,22976035_238284,Görlitz,0
145580,288808_238285,22976036_238285,Görlitz,0
145580,288808_238286,22976037_238286,Görlitz,0
145637,288865_238287,22976038_238287,Węgliniec,0
145637,288865_238288,22976039_238288,Węgliniec,0
145638,288866_238289,22976040_238289,Świeradów-Zdrój,0
145638,288866_238290,22976041_238290,Świeradów-Zdrój,0
145607,288835_238292,22976043_238292,Legnica,0
145607,288835_238293,22976044_238293,Legnica,0
145615,288843_238294,22976045_238294,Bielawa Zachodnia,0
145615,288843_238295,22976046_238295,Bielawa Zachodnia,0
145615,288843_238296,22976047_238296,Bielawa Zachodnia,0
145615,288843_238297,22976048_238297,Bielawa Zachodnia,0
145615,288843_238298,22976049_238298,Bielawa Zachodnia,0
145615,288843_238299,22976050_238299,Bielawa Zachodnia,0
145615,288843_238300,22976051_238300,Bielawa Zachodnia,0
145615,288843_238301,22976052_238301,Bielawa Zachodnia,0
145613,288841_238302,22976053_238302,Wrocław Główny,0
145613,288841_238303,22976054_238303,Wrocław Główny,0
145639,288867_238304,22976055_238304,Sobótka Zachodnia,0
145639,288867_238305,22976056_238305,Sobótka Zachodnia,0
145639,288867_238306,22976057_238306,Świdnica Miasto,0
145639,288867_238307,22976058_238307,Świdnica Miasto,0
145639,288867_238308,22976059_238308,Świdnica Miasto,0
145639,288867_238309,22976060_238309,Świdnica Miasto,0
145613,288841_238310,22976061_238310,Wrocław Główny,0
145613,288841_238311,22976062_238311,Wrocław Główny,0
145639,288867_238312,22976063_238312,Bielawa Zachodnia,0
145639,288867_238313,22976064_238313,Bielawa Zachodnia,0
145613,288841_238314,22976065_238314,Wrocław Główny,0
145613,288841_238315,22976066_238315,Wrocław Główny,0
145613,288841_238316,22976067_238316,Wrocław Główny,0
145613,288841_238317,22976068_238317,Wrocław Główny,0
145613,288841_238318,22976069_238318,Wrocław Główny,0
145613,288841_238319,22976070_238319,Wrocław Główny,0
145639,288867_238320,22976071_238320,Świdnica Miasto,0
145639,288867_238321,22976072_238321,Świdnica Miasto,0
145640,288868_238322,22976073_238322,Jawor,0
145640,288868_238323,22976074_238323,Jawor,0
145613,288841_238324,22976075_238324,Wrocław Główny,0
145613,288841_238325,22976076_238325,Wrocław Główny,0
145639,288867_238326,22976077_238326,Świdnica Miasto,0
145639,288867_238327,22976078_238327,Świdnica Miasto,0
145613,288841_238328,22976079_238328,Wrocław Główny,0
145613,288841_238329,22976080_238329,Wrocław Główny,0
145639,288867_238330,22976081_238330,Jaworzyna Śląska,0
145639,288867_238331,22976082_238331,Jaworzyna Śląska,0
145613,288841_238332,22976083_238332,Wrocław Główny,0
145613,288841_238333,22976084_238333,Wrocław Główny,0
145613,288841_238334,22976085_238334,Wrocław Główny,0
145613,288841_238335,22976086_238335,Wrocław Główny,0
145613,288841_238336,22976087_238336,Trzebnica,0
145613,288841_238337,22976088_238337,Trzebnica,0
145613,288841_238338,22976089_238338,Trzebnica,0
145613,288841_238339,22976090_238339,Trzebnica,0
145613,288841_238340,22976091_238340,Trzebnica,0
145613,288841_238341,22976092_238341,Trzebnica,0
145613,288841_238342,22976093_238342,Trzebnica,0
145613,288841_238343,22976094_238343,Trzebnica,0
145613,288841_238344,22976095_238344,Trzebnica,0
145613,288841_238345,22976096_238345,Trzebnica,0
145613,288841_238346,22976097_238346,Trzebnica,0
145613,288841_238347,22976098_238347,Trzebnica,0
145613,288841_238348,22976099_238348,Trzebnica,0
145613,288841_238349,22976100_238349,Trzebnica,0
145613,288841_238350,22976101_238350,Trzebnica,0
145613,288841_238351,22976102_238351,Trzebnica,0
145613,288841_238352,22976103_238352,Trzebnica,0
145613,288841_238353,22976104_238353,Trzebnica,0
145613,288841_238354,22976105_238354,Trzebnica,0
145613,288841_238355,22976106_238355,Trzebnica,0
145613,288841_238356,22976107_238356,Trzebnica,0
145613,288841_238357,22976108_238357,Trzebnica,0
145613,288841_238358,22976109_238358,Trzebnica,0
145613,288841_238359,22976110_238359,Trzebnica,0
145613,288841_238360,22976111_238360,Trzebnica,0
145613,288841_238361,22976112_238361,Trzebnica,0
145613,288841_238362,22976113_238362,Trzebnica,0
145613,288841_238363,22976114_238363,Trzebnica,0
145582,288810_238364,22976115_238364,Wrocław Główny,0
145582,288810_238365,22976116_238365,Wrocław Główny,0
145582,288810_238366,22976117_238366,Wrocław Główny,0
145582,288810_238367,22976118_238367,Wrocław Główny,0
145618,288846_238368,22976119_238368,Wrocław Główny,0
145618,288846_238369,22976120_238369,Wrocław Główny,0
145582,288810_238370,22976121_238370,Legnica,0
145582,288810_238371,22976122_238371,Legnica,0
145582,288810_238373,22976124_238373,Legnica,0
145582,288810_238374,22976125_238374,Legnica,0
145582,288810_238375,22976126_238375,Legnica,0
145582,288810_238376,22976127_238376,Legnica,0
145582,288810_238377,22976128_238377,Legnica,0
145582,288810_238378,22976129_238378,Legnica,0
145582,288810_238379,22976130_238379,Legnica,0
145582,288810_238380,22976131_238380,Legnica,0
145582,288810_238381,22976132_238381,Legnica,0
145582,288810_238382,22976133_238382,Legnica,0
145582,288810_238383,22976134_238383,Legnica,0
145582,288810_238384,22976135_238384,Legnica,0
145620,288848_238385,22976136_238385,Wrocław Główny,0
145620,288848_238386,22976137_238386,Wrocław Główny,0
145620,288848_238387,22976138_238387,Wrocław Główny,0
145620,288848_238388,22976139_238388,Wrocław Główny,0
145620,288848_238389,22976140_238389,Wrocław Główny,0
145620,288848_238390,22976141_238390,Wrocław Główny,0
145620,288848_238391,22976142_238391,Wrocław Główny,0
145620,288848_238392,22976143_238392,Wrocław Główny,0
145620,288848_238393,22976144_238393,Wrocław Główny,0
145620,288848_238394,22976145_238394,Wrocław Główny,0
145620,288848_238395,22976146_238395,Wrocław Główny,0
145620,288848_238396,22976147_238396,Wrocław Główny,0
145620,288848_238397,22976148_238397,Wrocław Główny,0
145620,288848_238398,22976149_238398,Wrocław Główny,0
145620,288848_238399,22976150_238399,Wrocław Główny,0
145620,288848_238400,22976151_238400,Wrocław Główny,0
145620,288848_238401,22976152_238401,Wrocław Główny,0
145620,288848_238402,22976153_238402,Wrocław Główny,0
145620,288848_238403,22976154_238403,Wrocław Główny,0
145620,288848_238404,22976155_238404,Głogów,0
145620,288848_238405,22976156_238405,Głogów,0
145618,288846_238406,22976157_238406,Wrocław Główny,0
145618,288846_238407,22976158_238407,Wrocław Główny,0
145618,288846_238408,22976159_238408,Wrocław Główny,0
145618,288846_238409,22976160_238409,Wrocław Główny,0
145618,288846_238411,22976162_238411,Wrocław Główny,0
145618,288846_238412,22976163_238412,Wrocław Główny,0
145618,288846_238413,22976164_238413,Wrocław Główny,0
145618,288846_238414,22976165_238414,Wrocław Główny,0
145618,288846_238415,22976166_238415,Wrocław Główny,0
145618,288846_238416,22976167_238416,Wrocław Główny,0
145618,288846_238417,22976168_238417,Wrocław Główny,0
145632,288860_238418,22976169_238418,Jelcz-Laskowice,0
145632,288860_238419,22976170_238419,Jelcz-Laskowice,0
145614,288842_238420,22976171_238420,Wrocław Główny,0
145614,288842_238421,22976172_238421,Wrocław Główny,0
145632,288860_238422,22976173_238422,Jelcz-Laskowice,0
145632,288860_238423,22976174_238423,Jelcz-Laskowice,0
145614,288842_238424,22976175_238424,Wrocław Główny,0
145614,288842_238425,22976176_238425,Wrocław Główny,0
145632,288860_238426,22976177_238426,Jelcz-Laskowice,0
145632,288860_238427,22976178_238427,Jelcz-Laskowice,0
145632,288860_238428,22976179_238428,Jelcz-Laskowice,0
145632,288860_238429,22976180_238429,Jelcz-Laskowice,0
145614,288842_238430,22976181_238430,Wrocław Główny,0
145614,288842_238431,22976182_238431,Wrocław Główny,0
145614,288842_238432,22976183_238432,Wrocław Główny,0
145614,288842_238433,22976184_238433,Wrocław Główny,0
145632,288860_238434,22976185_238434,Jelcz-Laskowice,0
145632,288860_238435,22976186_238435,Jelcz-Laskowice,0
145614,288842_238436,22976187_238436,Wrocław Główny,0
145614,288842_238437,22976188_238437,Wrocław Główny,0
145632,288860_238438,22976189_238438,Jelcz-Laskowice,0
145632,288860_238439,22976190_238439,Jelcz-Laskowice,0
145632,288860_238440,22976191_238440,Jelcz-Laskowice,0
145641,288869_238441,22976192_238441,Góra Śląska,0
145641,288869_238442,22976193_238442,Bojanowo,0
145641,288869_238443,22976194_238443,Góra Śląska,0
145641,288869_238444,22976195_238444,Bojanowo,0
145641,288869_238445,22976196_238445,Góra Śląska,0
145641,288869_238446,22976197_238446,Bojanowo,0
145641,288869_238447,22976198_238447,Góra Śląska,0
145641,288869_238448,22976199_238448,Bojanowo,0
145641,288869_238449,22976200_238449,Góra Śląska,0
145641,288869_238450,22976201_238450,Bojanowo,0
145641,288869_238451,22976202_238451,Góra Śląska,0
145641,288869_238452,22976203_238452,Bojanowo,0
145641,288869_238453,22976204_238453,Góra Śląska,0
145641,288869_238454,22976205_238454,Bojanowo,0
145641,288869_238455,22976206_238455,Góra Śląska,0
145641,288869_238456,22976207_238456,Góra Śląska,0
145641,288869_238457,22976208_238457,Bojanowo,0
145641,288869_238458,22976209_238458,Góra Śląska,0
145641,288869_238459,22976210_238459,Bojanowo,0
145641,288869_238461,22976212_238461,Bojanowo,0
145641,288869_238462,22976213_238462,Bojanowo,0
145641,288869_238463,22976214_238463,Rawicz,0
145641,288869_238464,22976215_238464,Rawicz,0
145641,288869_238465,22976216_238465,Rawicz,0
145641,288869_238466,22976217_238466,Rawicz,0
145641,288869_238467,22976218_238467,Rawicz,0
145641,288869_238468,22976219_238468,Rawicz,0
145641,288869_238469,22976220_238469,Rawicz,0
145641,288869_238470,22976221_238470,Rawicz,0
145641,288869_238471,22976222_238471,Rawicz,0
145641,288869_238472,22976223_238472,Rawicz,0
145641,288869_238473,22976224_238473,Rawicz,0
145641,288869_238474,22976225_238474,Rawicz,0
145641,288869_238475,22976226_238475,Rawicz,0
145641,288869_238476,22976227_238476,Rawicz,0
145641,288869_238477,22976228_238477,Rawicz,0
145641,288869_238478,22976229_238478,Rawicz,0
145641,288869_238479,22976230_238479,Rawicz,0
145641,288869_238480,22976231_238480,Rawicz,0
145641,288869_238482,22976233_238482,Rawicz,0
145641,288869_238483,22976234_238483,Rawicz,0
145622,288850_238484,22976235_238484,Wrocław Główny,0
